feature,amplitude,percent_beyond_1_std,percent_close_to_median,skew,max_slope
336,178.5,0.3055894556992922,0.5579692457896022,-0.02597153636702959,21521.355932198083
337,171.0,0.3307298022943617,0.45618745423480594,-0.13327928298513078,14405.423728810007
338,209.5,0.31608494020014644,0.5120820112277276,0.0808566659023391,6942.37288135636
339,100.0,0.3234073712472541,0.4779106663412253,0.02083532682026884,5901.016949152451
340,375.5,0.13692946058091288,0.8672199170124482,-1.7381457273231269,21694.91525423779
341,87.5,0.3041249694898706,0.5128142543324383,0.04107928158973627,5380.338983050765
342,229.5,0.3168171833048572,0.5220893336587747,-0.1127884429133088,31934.91525422941
343,187.5,0.3019282401757383,0.5377105198926043,-0.19954826024434302,12322.71186440754
344,178.5,0.3187698315840859,0.5801806199658287,0.18867770637706693,9545.762711862053
345,147.0,0.3058335367341958,0.49548450085428364,0.0664071152805323,9545.762711864996
346,181.5,0.3043690505247742,0.4852330973883329,-0.0485951239087597,36447.45762710965
347,203.0,0.3146204539907249,0.4691237490846961,-0.09108058492692281,29678.64406778929
348,154.5,0.29021235050036615,0.575787161337564,0.2055675799375737,16488.135593221356
349,251.5,0.2645838418354894,0.5989748596534049,-0.2996240351914982,6768.813559320364
350,232.5,0.3380522333414694,0.46448620942152796,-0.036890604993230255,23430.50847457049
351,159.0,0.26702465218452526,0.6590187942396876,-0.021709161468596753,7289.491525424179
352,155.5,0.28533072980229435,0.5230656577983891,-0.062277947924409924,7115.932203390269
353,259.5,0.30119599707102757,0.5860385648035148,-0.10920290469795962,39918.644067786765
354,220.0,0.292653160849402,0.5672443251159385,-0.05633869347304201,15620.338983046995
355,128.5,0.3380522333414694,0.46131315596778133,-0.05599617592253954,16835.254237289173
356,178.0,0.2838662435928728,0.5455211130095191,0.029337722094615885,12496.271186437596
357,104.0,0.34073712472540885,0.4574078594093239,-0.2076174866552565,5033.220338983058
358,159.0,0.2946058091286307,0.5545521113009519,0.02263086669620433,6074.576271186816
359,1097.5,0.3143763729558213,0.520136685379546,0.17262048612935615,95284.06779664542
360,390.0,0.27117402977788624,0.622650720039053,-0.06433843453210052,36447.457627118085
361,232.5,0.2704417866731755,0.6138638027825238,-0.2409114292734309,5901.016949151087
362,159.0,0.23822309006590187,0.6150842079570418,1.1317057215758104,10413.55932203454
363,340.0,0.26726873321942884,0.7322431047107639,-0.3838589007269864,51026.44067795351
364,212.5,0.3053453746643886,0.593605076885526,-0.012630215525483221,17876.610169487118
365,182.0,0.27996094703441543,0.5745667561630461,-0.9521975444821328,8504.406779661542
366,182.5,0.2982670246521845,0.5648035147669026,0.0004183815349501484,9198.644067794341
367,116.5,0.3165731022699536,0.4967049060288016,-0.058368324179831454,5033.22033898181
368,98.5,0.2789846228948011,0.585306321698804,0.07858394898716214,6768.813559320364
369,484.5,0.22797168659995118,0.7283378081523065,1.5483721404062438,41133.559322030094
370,86.0,0.3046131315596778,0.5277031974615572,-0.18667085877315628,6074.576271184942
371,195.0,0.2826458384183549,0.8337808152306566,0.8267947881866746,19091.52542372852
372,608.0,0.3087625091530388,0.5216011715889676,0.21768582943987272,32455.593220340983
373,242.0,0.30485721259458143,0.5281913595313644,0.021570402868055286,19265.08474576984
374,70.0,0.3290212350500366,0.43397608005857946,-0.12333011465802486,4686.1016949140985
375,736.0,0.11886746399804735,0.8215767634854771,2.661112796238886,123400.67796607126
376,191.5,0.29924334879179887,0.5623627044178667,0.011306302676018332,17355.932203396253
377,164.0,0.3004637539663168,0.5589455699292165,0.034661968289302625,9545.762711863525
378,193.0,0.29411764705882354,0.5630949475225775,0.03208785866106928,9372.203389828197
379,172.0,0.3055894556992922,0.543812545765194,-0.14664381761443177,19612.20338982567
380,83.5,0.31022699536246034,0.5030510129362948,-0.03671639984226368,3818.3050847471754
381,211.5,0.33561142299243346,0.406394923114474,0.31892946408245293,11454.915254234464
382,75.0,0.32658042470100074,0.4535025628508665,-0.09788508811200482,6421.694915252653
383,149.0,0.3019282401757383,0.49206736636563336,-0.11242820204068436,12496.271186437596
384,71.5,0.31047107639736393,0.550402733707591,-0.05311729067677878,3991.8644067799073
385,518.0,0.27068586770807906,0.5950695630949475,-0.10067926234177028,33496.94915254444
386,81.0,0.3151086160605321,0.5311203319502075,-0.4719548550646931,10587.118644065185
387,63.0,0.3202343177935074,0.44007810593116914,0.013766068854533839,7115.932203388075
388,242.0,0.292653160849402,0.6070295338052233,0.03413337859328219,20480.000000001262
389,265.0,0.2946058091286307,0.5381986819624115,0.38991542891589065,10587.118644065185
390,275.0,0.3185257505491823,0.46009275079326334,-0.061710753275538655,12496.271186441449
391,292.0,0.23822309006590187,0.7276055650475958,-0.8400447746639291,20653.559322028803
392,105.0,0.31803758847937513,0.4803514766902612,0.04714844290084312,5553.898305083376
393,167.0,0.29948742982670246,0.5862826458384184,-0.4046654510756718,10587.118644068449
394,233.5,0.2860629729070051,0.571637783744203,0.06965649621461743,8504.406779661009
395,232.5,0.2946058091286307,0.5513790578472053,0.031397651133071434,23430.508474577717
396,237.0,0.3053453746643886,0.4842567732487186,-0.007890063424731206,25860.33898304447
397,401.5,0.19355626067854528,0.8201122772760556,-1.952871740838662,21694.91525423194
398,87.0,0.3187698315840859,0.5064681474249451,-0.09714141218752505,7115.932203388075
399,93.5,0.33219428850378324,0.4586282645838418,0.0836471667718495,7115.932203389721
400,1344.0,0.23236514522821577,0.6939223822309006,1.4496565972230613,138847.4576270844
401,1196.5,0.21454722968025383,0.6741518184037101,1.3593332830338956,120450.16949153286
402,651.5,0.3507444471564559,0.3866243592872834,-0.5189794300449693,48075.932203377975
403,1170.0,0.3697827678789358,0.29216499877959484,-0.48304243450187184,170608.81355927995
404,394.5,0.29997559189650963,0.5460092750793263,0.1521641301821312,23430.50847457049
405,561.5,0.3600195264827923,0.4332438369538687,-0.10206376390521994,60051.525423714
406,693.5,0.3112033195020747,0.4078594093238955,-0.6693873598091287,63175.593220323404
407,1449.0,0.2096656089821821,0.6499877959482548,-1.3780134137281093,141971.52542373756
408,887.5,0.29802294361728093,0.5272150353917501,0.5220639131036561,72894.91525424179
409,1544.5,0.3292653160849402,0.5445447888699048,-0.38235247413870044,156029.83050848418
410,1067.5,0.29777886258237735,0.5875030510129363,-0.006265354056853621,101705.76271183933
411,674.5,0.34635098852819135,0.4535025628508665,0.2776928722432598,59877.96610168015
412,470.0,0.34293385403954113,0.3846717110080547,-0.42078561642080886,39050.84745764157
413,948.0,0.30851842811813524,0.42592140590676103,-0.8647765627160128,69250.16949150835
414,606.5,0.28166951427874054,0.5694410544300708,0.048988026256015435,80184.40677966597
415,1370.0,0.22333414693678302,0.6309494752257749,-1.382500907757351,151864.4067796704
416,487.0,0.23456187454234806,0.6851354649743715,-0.6061766963844488,38183.050847459985
417,353.5,0.3046131315596778,0.5848181596289969,-0.5441916584623355,31240.67796609399
418,1165.5,0.33902855748108374,0.4552111300951916,0.25055447260508357,115590.5084745834
419,1464.5,0.2662924090798145,0.5833536734195753,-1.0666508745647196,187096.94915249624
420,1078.5,0.3832072247986332,0.3131559677813034,-0.25929547727713137,80878.6440678016
421,1465.0,0.31047107639736393,0.5450329509397119,0.3133365739553642,166616.94915250127
422,427.0,0.26336343666097145,0.5845740785940933,-0.589169437804117,42869.15254238874
423,421.0,0.2704417866731755,0.6136197217476203,-0.8766659469624373,30719.999999992422
424,1814.5,0.2457896021479131,0.6634122528679521,-0.8684567622639437,188138.30508472837
425,534.5,0.32999755918965096,0.3973639248230412,-0.20395455921261949,50505.76271185195
426,335.5,0.30998291432755676,0.4476446180131804,-0.3981952148825258,39224.40677965134
427,1093.0,0.27092994874298265,0.5828655113497682,0.8526917038825765,96846.10169492122
428,646.0,0.386868440322187,0.31388821088601415,0.36277688379301226,58663.05084746124
429,490.5,0.296802538442763,0.4927996094703442,0.38679854328226926,31761.355932195554
430,527.5,0.35001220405174516,0.402245545521113,0.4256219097250366,58315.93220337545
431,961.0,0.30144007810593115,0.5958018061996583,0.26976930905207813,124094.91525420669
432,1711.5,0.25433243836953867,0.5772516475469855,-1.0435384105428396,340696.94915245834
433,1448.5,0.28972418843055897,0.5084207957041738,-0.9203548846823034,318828.47457619256
434,820.0,0.35684647302904565,0.41981938003417135,-0.34828772981255535,73242.03389833219
435,1392.5,0.2050280693190139,0.6673175494264095,1.7457668009767027,98234.57627116221
436,474.5,0.26873321942885037,0.6041005613863802,-0.9251475808898412,37835.9322033805
437,473.5,0.28972418843055897,0.5899438613619722,-0.017998242343641033,40439.3220339008
438,1012.0,0.31803758847937513,0.5447888699048083,0.48957588511994515,78101.69491525454
439,689.5,0.33390285574810835,0.4205516231388821,0.29221466340096397,69597.2881355935
440,1409.5,0.18794239687576275,0.6355870148889431,-1.580058301604012,150302.3728813652
441,1848.0,0.32413961435196487,0.46326580424701,0.44830993554006937,127739.66101695703
442,976.5,0.2743470832316329,0.5748108371979497,1.0107286520359187,91118.64406777413
443,619.5,0.3270685867708079,0.3812545765194044,-0.661614710068267,43563.38983052459
444,585.5,0.14791310715157432,0.7971686599951184,2.2676791104476424,53976.94915252906
445,450.0,0.32267512814254334,0.4459360507688553,-0.29952299381225617,28810.847457620013
446,615.5,0.32462777642177204,0.4732731266780571,-0.23696749595268657,55191.86440677881
447,1023.0,0.2914327556748841,0.6270441786673175,0.11436532955032434,72547.79661015159
448,1074.5,0.28313400048816206,0.6470588235294118,-0.11024895362736382,93201.35593220555
449,519.0,0.22455455211130096,0.7183304857212595,-1.2222634729519397,36273.898305075796
450,707.0,0.3055894556992922,0.4879179887722724,0.6981091346448879,64216.94915254633
451,1672.5,0.260678545277032,0.589455699292165,-0.7355448129325275,209138.98305086035
452,720.0,0.2809372711740298,0.5320966560898218,0.8724196701983471,58836.61016947701
453,1670.5,0.2479863314620454,0.593605076885526,-1.1575317042701723,415153.89830498234
454,884.0,0.2770319746155724,0.5928728337808152,0.7671068082813465,102399.99999997474
455,624.5,0.28166951427874054,0.5650475958018062,0.8834227533423057,50505.76271186752
456,1128.5,0.33390285574810835,0.4337319990236759,0.5730221749901714,80705.0847457428
457,375.5,0.31925799365389307,0.4913351232609226,-0.14706356119512373,21868.474576272536
458,763.0,0.3231632902123505,0.3978520868928484,-0.6179208078247034,56753.89830507075
459,1343.5,0.3348791798877227,0.47595801806199656,-0.6475897783481882,150823.05084742044
460,550.0,0.35879912130827435,0.3190139126189895,0.3748742559997964,52241.355932206614
461,246.0,0.37881376617036855,0.2931413229192092,0.30348876428930077,15273.220338988702
462,651.5,0.24603368318281668,0.6355870148889431,0.8321443349821458,75845.42372879485
463,1609.0,0.22504271418110813,0.5821332682450574,-1.2568810968074375,210006.77966096514
464,563.0,0.32267512814254334,0.44813278008298757,-0.024357120642087053,33149.830508474064
465,1536.0,0.3351232609226263,0.4288503783256041,-0.44806472973070005,160368.81355933193
466,1239.0,0.26751281425433243,0.5655357578716134,1.0918894277265705,148740.33898304857
467,852.5,0.33024164022455454,0.3888210886014157,-0.7530194862380961,63002.03389830897
468,335.5,0.23505003661215523,0.5184281181352209,1.1074396625496528,34017.62711865665
469,554.5,0.37466438857700757,0.3219428850378326,0.5542820341734657,65084.74576269581
470,1501.0,0.2577495728581889,0.5618745423480596,-0.009611638710854334,167311.18644067537
471,745.5,0.3278008298755187,0.5530876250915304,0.24008386610819554,73415.59322032088
472,1330.5,0.34220161093483037,0.39272638515987307,0.5339088675145014,215560.67796604853
473,1644.0,0.2933854039541128,0.5072003905296558,-0.7967008596554048,217816.94915248864
474,592.5,0.35660239199414207,0.34854771784232363,0.19244728945601727,74456.94915252402
475,1047.5,0.33243836953868683,0.36270441786673174,-0.7557480541649251,99102.3728813926
476,984.5,0.3168171833048572,0.48620942152794727,-0.04957717859799979,89209.49152542923
477,739.5,0.2892360263607518,0.5970222113741762,-0.9250494983835762,62134.23728812027
478,690.0,0.25506468147424943,0.6551134976812302,-0.9956775728798191,69423.7288135529
479,342.0,0.24652184525262388,0.525506468147425,1.1037662065393583,43563.38983049773
480,492.0,0.3295093971198438,0.4491091042226019,0.4545949689417624,69076.61016947449
481,1336.0,0.2933854039541128,0.5494264095679766,0.506536497404268,100317.2881355994
482,512.5,0.2865511349768123,0.5157432267512815,0.24267494218730348,55712.54237288479
483,1580.5,0.30827434708323165,0.41957529899926777,-0.7381550203525635,220073.22033899662
484,355.0,0.26336343666097145,0.6192335855504028,1.1872798058753329,18744.40677966217
485,590.5,0.3656333902855748,0.3617280937271174,0.2888638255841746,72374.23728811774
486,523.5,0.2584818159628997,0.6326580424701,-0.8878537395824276,38183.05084747175
487,1464.0,0.3473273126678057,0.5069563094947522,0.1808656661901858,145616.27118644965
488,1146.5,0.31022699536246034,0.46326580424701,0.7517702195200344,209659.66101689744
489,945.5,0.3436660971442519,0.5089089577739809,0.21655238406111885,61092.88135593244
490,1725.0,0.2753234073712473,0.589455699292165,-0.7589579000605426,200287.457627131
491,1009.5,0.2892360263607518,0.5240419819380034,0.8239357974915648,86606.10169491726
492,852.5,0.3907737368806444,0.34805955577251646,0.2605398194807477,60745.762711868156
493,1279.5,0.20258725896997803,0.8115694410544301,-0.7058223212908012,152037.96610170428
494,401.5,0.33707590920185504,0.4571637783744203,0.24369780411155645,29331.52542373062
495,876.5,0.3683182816695143,0.36441298511105685,-0.4727566126078412,94242.71186441259
496,433.0,0.3617280937271174,0.39492311447400535,0.046879961253473476,27595.93220339153
497,1359.0,0.2704417866731755,0.6282645838418355,-0.4681302476837636,243156.61016943154
498,1590.0,0.3055894556992922,0.4891383939467903,-0.6740339141930839,176856.9491525422
499,1396.0,0.2257749572858189,0.6067854527703197,-1.347758230265331,131037.2881356013
