amount,timestamp,user
25.0,2017-05-16 11:01:39,220.0
25.0,2016-12-02 14:57:42,220.0
25.0,2016-09-27 12:16:17,220.0
25.0,2018-03-29 20:53:18,220.0
50.0,2016-12-06 16:06:32,220.0
25.0,2016-05-11 12:55:21,220.0
25.0,2015-07-21 15:23:29,220.0
25.0,2015-05-25 17:18:46,220.0
50.0,2018-01-08 14:44:27,220.0
50.0,2017-03-17 17:19:40,220.0
25.0,2016-02-11 22:16:33,220.0
50.0,2017-02-07 20:53:07,220.0
25.0,2018-01-16 13:06:30,220.0
25.0,2017-05-03 18:42:00,220.0
50.0,2015-05-30 12:10:26,220.0
25.0,2017-04-12 21:49:04,221.0
50.0,2015-11-18 13:13:14,221.0
25.0,2016-06-14 16:48:55,221.0
25.0,2016-09-15 22:55:31,221.0
50.0,2016-01-20 18:42:05,221.0
50.0,2018-04-05 22:07:59,221.0
25.0,2017-07-28 18:20:33,222.0
100.0,2017-05-16 15:23:14,224.0
100.0,2017-11-13 19:52:16,224.0
100.0,2018-03-27 19:27:47,224.0
250.0,2018-01-31 12:29:40,226.0
500.0,2018-01-07 19:51:00,226.0
250.0,2018-06-02 13:13:14,226.0
50.0,2015-12-22 21:34:26,227.0
50.0,2016-02-08 14:39:34,227.0
25.0,2017-10-08 21:31:45,227.0
50.0,2018-03-01 18:54:38,231.0
25.0,2017-08-08 12:17:37,231.0
75.0,2018-01-10 22:27:17,232.0
75.0,2016-11-01 20:30:22,232.0
50.0,2017-08-23 15:47:37,234.0
25.0,2016-11-13 12:01:52,236.0
25.0,2017-03-16 12:35:58,236.0
50.0,2017-07-26 21:21:07,236.0
50.0,2017-02-10 20:49:08,236.0
25.0,2017-08-31 11:36:20,236.0
50.0,2016-05-13 16:21:41,236.0
50.0,2015-02-18 12:47:37,236.0
25.0,2015-06-05 14:29:53,236.0
25.0,2015-03-03 11:32:15,236.0
50.0,2015-09-14 13:58:24,236.0
25.0,2017-12-22 17:04:37,236.0
25.0,2017-06-13 14:41:03,236.0
25.0,2016-01-23 17:32:19,236.0
50.0,2016-04-09 11:31:18,236.0
50.0,2015-05-09 22:48:17,236.0
25.0,2016-08-24 16:03:50,236.0
25.0,2017-08-24 17:41:37,237.0
25.0,2017-05-11 12:41:55,237.0
25.0,2017-01-20 12:57:51,237.0
25.0,2018-01-09 21:22:12,237.0
25.0,2017-06-29 20:57:24,237.0
25.0,2017-03-13 21:27:05,237.0
1000.0,2017-12-01 13:09:21,238.0
1000.0,2016-12-27 14:34:04,238.0
1000.0,2017-10-10 17:26:05,238.0
1000.0,2017-07-05 12:27:49,238.0
1000.0,2017-06-10 12:44:33,238.0
1500.0,2018-03-04 17:13:06,238.0
100.0,2017-12-30 17:05:12,239.0
100.0,2018-04-09 15:06:16,239.0
100.0,2017-09-08 11:13:05,240.0
250.0,2017-05-15 14:28:25,240.0
100.0,2017-07-11 21:13:30,240.0
250.0,2017-02-26 17:16:19,240.0
250.0,2018-01-29 20:24:15,241.0
100.0,2018-04-16 20:11:29,241.0
100.0,2017-12-16 22:53:12,241.0
250.0,2017-11-28 16:09:37,241.0
50.0,2017-10-15 21:45:20,243.0
25.0,2018-05-02 15:00:55,243.0
50.0,2018-05-11 19:56:38,245.0
25.0,2018-02-05 19:03:22,245.0
1000.0,2017-07-16 20:09:09,246.0
500.0,2018-05-28 19:35:20,246.0
500.0,2018-05-18 17:31:56,247.0
1000.0,2018-01-03 11:09:45,247.0
75.0,2017-09-04 19:12:37,249.0
75.0,2018-01-03 21:57:00,249.0
50.0,2017-11-07 14:20:52,249.0
25.0,2017-10-01 17:20:48,250.0
25.0,2018-04-02 19:33:02,256.0
25.0,2018-01-24 13:20:42,256.0
25.0,2017-12-31 19:44:28,256.0
25.0,2017-11-20 15:32:51,258.0
25.0,2018-04-23 14:40:21,258.0
50.0,2017-11-11 14:18:44,258.0
25.0,2018-03-22 22:42:25,259.0
50.0,2018-04-06 21:26:38,259.0
25.0,2018-02-02 14:16:47,259.0
25.0,2018-03-12 12:22:00,259.0
25.0,2017-12-15 11:38:06,260.0
50.0,2017-10-13 15:35:13,260.0
50.0,2018-05-26 18:10:12,260.0
25.0,2017-10-21 19:12:34,260.0
50.0,2018-03-12 16:24:31,261.0
25.0,2018-04-27 11:46:13,261.0
50.0,2017-12-20 12:58:25,262.0
25.0,2018-03-16 17:17:33,262.0
75.0,2017-08-14 15:29:37,264.0
75.0,2017-08-09 22:42:26,264.0
75.0,2017-12-13 18:59:50,264.0
25.0,2017-07-25 11:14:07,268.0
25.0,2018-01-19 11:47:25,268.0
25.0,2018-01-24 14:29:57,268.0
500.0,2017-04-04 16:16:46,269.0
500.0,2017-08-29 18:01:26,269.0
500.0,2016-01-10 14:32:27,269.0
500.0,2017-10-08 22:09:57,269.0
1000.0,2017-08-16 22:47:26,269.0
500.0,2015-11-20 12:43:46,269.0
500.0,2015-11-08 11:44:56,269.0
500.0,2015-10-25 13:57:55,269.0
25.0,2015-12-24 12:03:11,270.0
50.0,2017-01-18 18:14:57,270.0
25.0,2015-07-25 18:08:50,270.0
50.0,2018-02-17 15:33:14,270.0
25.0,2017-03-01 11:35:49,273.0
25.0,2017-07-05 16:18:07,273.0
25.0,2017-09-06 17:04:25,273.0
50.0,2017-01-20 18:26:47,274.0
25.0,2017-06-05 11:23:14,274.0
25.0,2018-03-14 12:44:10,274.0
50.0,2016-05-13 13:46:38,274.0
25.0,2016-10-31 15:17:32,274.0
25.0,2016-12-31 21:48:44,274.0
50.0,2018-01-31 21:12:16,274.0
25.0,2017-09-10 14:36:27,274.0
25.0,2017-10-22 16:46:24,274.0
50.0,2018-04-06 21:00:54,276.0
50.0,2017-11-13 17:17:43,276.0
75.0,2017-12-29 18:32:50,276.0
25.0,2017-04-23 18:42:12,277.0
25.0,2017-06-13 11:37:46,277.0
25.0,2015-12-05 18:48:36,277.0
50.0,2018-01-18 21:00:54,277.0
25.0,2015-11-24 18:54:52,277.0
50.0,2017-01-21 16:28:23,277.0
25.0,2015-10-16 20:47:47,278.0
50.0,2016-11-04 13:52:45,278.0
25.0,2015-03-18 21:19:06,278.0
25.0,2016-09-15 15:10:27,278.0
25.0,2016-02-02 12:32:18,278.0
25.0,2016-12-29 17:00:24,278.0
50.0,2016-12-25 13:03:18,278.0
25.0,2016-08-26 14:16:25,278.0
25.0,2017-06-08 13:29:37,279.0
25.0,2018-03-12 15:28:59,279.0
25.0,2017-09-28 21:13:55,279.0
25.0,2017-08-12 13:17:04,279.0
50.0,2018-02-27 19:34:13,280.0
50.0,2018-04-12 22:50:24,280.0
50.0,2018-02-10 22:05:26,280.0
25.0,2017-06-08 20:52:34,280.0
25.0,2017-09-20 20:59:30,280.0
25.0,2017-06-04 17:56:19,280.0
25.0,2015-04-02 19:55:36,283.0
25.0,2015-11-25 15:22:08,283.0
25.0,2015-10-10 21:03:41,283.0
25.0,2016-05-22 21:25:51,283.0
500.0,2018-05-12 13:32:18,284.0
500.0,2016-06-10 12:09:25,284.0
500.0,2017-02-10 20:49:21,284.0
500.0,2018-02-14 12:47:29,284.0
500.0,2018-02-16 14:38:04,284.0
1000.0,2017-01-28 14:09:13,284.0
500.0,2017-03-01 12:15:11,284.0
500.0,2017-05-26 14:56:02,284.0
500.0,2016-02-22 20:17:39,284.0
500.0,2017-10-17 13:03:53,284.0
25.0,2017-02-11 22:49:57,286.0
25.0,2018-02-02 21:31:52,286.0
25.0,2017-04-19 16:45:31,290.0
50.0,2018-01-24 13:41:32,290.0
500.0,2017-02-20 22:56:57,295.0
500.0,2017-05-07 11:14:29,295.0
500.0,2018-04-19 16:31:42,295.0
500.0,2017-12-27 20:54:40,295.0
25.0,2017-07-01 11:00:29,298.0
50.0,2018-04-13 13:41:15,298.0
25.0,2016-12-29 21:56:00,298.0
25.0,2017-04-13 21:04:31,298.0
1000.0,2015-12-18 19:40:10,299.0
1500.0,2017-05-30 12:05:09,299.0
1000.0,2015-08-31 16:24:18,299.0
1000.0,2017-06-05 18:13:21,299.0
1500.0,2015-08-06 13:55:42,299.0
1000.0,2018-03-29 12:44:03,299.0
1000.0,2017-03-04 12:20:37,299.0
1500.0,2016-07-20 22:13:50,299.0
1000.0,2015-10-22 17:30:40,299.0
1000.0,2017-09-03 16:39:13,299.0
1000.0,2018-05-10 16:10:00,299.0
1500.0,2016-10-22 20:23:29,299.0
25.0,2017-10-27 18:34:25,300.0
25.0,2017-11-16 16:21:47,300.0
25.0,2016-01-04 14:35:41,304.0
25.0,2017-12-06 22:26:27,304.0
25.0,2018-03-02 15:48:19,304.0
25.0,2015-11-08 20:11:38,304.0
50.0,2018-02-16 18:37:28,304.0
25.0,2015-10-29 17:20:41,304.0
100.0,2018-05-29 16:28:59,306.0
250.0,2017-11-20 16:48:36,306.0
100.0,2017-09-08 12:13:16,306.0
250.0,2017-12-03 16:32:16,306.0
500.0,2018-01-05 11:27:10,307.0
250.0,2016-11-06 13:53:11,307.0
250.0,2017-12-08 19:53:46,307.0
500.0,2018-04-23 18:03:05,307.0
25.0,2018-05-15 13:15:10,308.0
25.0,2018-05-19 16:29:51,308.0
75.0,2016-11-27 15:03:27,309.0
75.0,2016-12-13 21:53:06,309.0
100.0,2017-01-30 13:08:54,309.0
75.0,2018-03-29 19:00:02,309.0
75.0,2017-04-11 18:43:39,309.0
75.0,2017-05-29 14:43:47,309.0
25.0,2017-08-02 20:46:08,312.0
25.0,2017-09-17 11:34:19,312.0
25.0,2018-05-11 11:29:58,313.0
25.0,2017-09-16 15:49:51,313.0
25.0,2017-11-22 19:12:58,313.0
50.0,2018-05-03 15:27:37,313.0
25.0,2017-10-19 11:46:42,313.0
50.0,2018-01-24 11:11:30,313.0
25.0,2017-06-19 15:22:25,316.0
50.0,2016-09-03 18:06:42,316.0
25.0,2017-11-13 20:17:41,316.0
25.0,2018-04-18 20:49:52,316.0
25.0,2017-04-21 22:14:20,316.0
25.0,2015-05-23 21:05:22,316.0
25.0,2018-04-05 17:47:48,316.0
25.0,2017-08-23 22:33:38,316.0
25.0,2018-01-09 12:11:53,317.0
25.0,2015-08-08 11:36:49,317.0
25.0,2016-04-21 11:56:53,317.0
50.0,2018-05-23 13:30:19,317.0
50.0,2016-04-20 12:25:41,317.0
25.0,2016-08-29 21:43:47,317.0
25.0,2018-03-20 22:08:18,317.0
50.0,2017-10-26 12:25:45,317.0
25.0,2016-01-09 19:08:59,317.0
50.0,2017-09-11 12:32:33,318.0
25.0,2018-01-22 11:25:03,318.0
50.0,2018-05-31 14:48:35,319.0
25.0,2017-03-04 11:29:49,319.0
25.0,2015-10-29 18:42:39,319.0
50.0,2016-10-07 22:19:24,321.0
25.0,2016-12-13 15:11:37,321.0
50.0,2017-07-30 15:07:10,321.0
25.0,2016-12-05 12:47:32,321.0
25.0,2016-05-20 17:13:45,321.0
25.0,2016-06-20 20:00:45,321.0
25.0,2018-02-04 12:28:12,323.0
25.0,2017-07-09 18:16:06,323.0
50.0,2018-05-19 13:20:23,323.0
75.0,2017-01-20 22:36:09,324.0
100.0,2017-08-31 19:42:00,324.0
100.0,2016-11-14 15:14:33,324.0
75.0,2018-03-25 18:48:45,324.0
25.0,2016-06-30 16:37:07,326.0
50.0,2017-03-29 12:18:53,326.0
25.0,2017-02-03 15:49:31,326.0
25.0,2017-08-19 14:02:54,326.0
50.0,2016-05-27 16:20:01,326.0
50.0,2017-07-31 21:31:55,326.0
50.0,2017-08-09 22:53:33,326.0
25.0,2017-02-15 20:25:43,326.0
50.0,2018-02-05 13:15:44,326.0
25.0,2016-05-09 21:22:31,326.0
50.0,2017-02-02 14:00:15,326.0
25.0,2017-02-20 21:14:51,326.0
25.0,2015-10-28 12:44:09,326.0
25.0,2017-09-13 11:38:58,326.0
50.0,2018-01-02 12:04:27,326.0
500.0,2016-11-11 12:37:12,328.0
1000.0,2016-06-13 14:00:35,328.0
25.0,2015-08-28 18:49:23,330.0
25.0,2015-09-25 20:26:39,330.0
25.0,2017-07-16 18:52:47,330.0
25.0,2016-07-02 19:37:11,330.0
25.0,2017-02-23 19:57:12,330.0
25.0,2015-02-13 11:03:55,330.0
25.0,2016-01-26 13:36:12,330.0
25.0,2016-06-15 21:20:02,330.0
50.0,2015-04-01 11:03:50,330.0
25.0,2017-08-20 12:24:16,331.0
25.0,2018-03-19 20:25:23,331.0
25.0,2017-05-19 13:38:50,331.0
50.0,2017-11-30 17:28:05,332.0
50.0,2017-03-29 12:02:33,332.0
25.0,2017-07-24 12:40:44,332.0
25.0,2017-07-25 15:42:07,332.0
50.0,2016-05-31 15:32:13,332.0
25.0,2017-10-05 12:15:50,332.0
50.0,2015-10-01 14:13:12,333.0
25.0,2017-10-14 12:06:44,333.0
50.0,2015-03-10 22:05:02,333.0
25.0,2016-12-16 12:22:56,333.0
50.0,2016-11-21 13:31:39,333.0
25.0,2017-12-18 19:32:18,333.0
25.0,2016-08-20 11:53:25,333.0
50.0,2017-02-02 21:33:22,333.0
25.0,2016-10-16 19:46:32,336.0
25.0,2017-03-26 19:16:48,336.0
50.0,2015-12-26 20:04:39,336.0
50.0,2017-09-11 15:28:26,336.0
25.0,2017-12-09 13:12:59,336.0
50.0,2018-03-12 16:20:55,336.0
50.0,2018-06-01 17:58:08,338.0
25.0,2017-08-26 22:15:20,338.0
25.0,2018-01-26 12:38:12,341.0
25.0,2018-03-02 13:08:33,341.0
50.0,2017-12-29 21:08:40,343.0
100.0,2017-09-24 20:50:38,345.0
75.0,2016-05-23 13:55:28,345.0
75.0,2017-02-22 18:55:18,345.0
75.0,2017-05-01 22:58:46,345.0
75.0,2015-12-01 22:26:06,345.0
75.0,2018-01-16 13:53:32,345.0
75.0,2016-01-02 17:44:55,345.0
75.0,2017-02-13 16:43:24,345.0
100.0,2016-08-07 12:33:26,345.0
75.0,2016-06-10 11:17:43,345.0
75.0,2017-05-04 20:15:43,345.0
75.0,2017-12-28 16:23:10,345.0
75.0,2017-08-06 21:54:55,345.0
75.0,2016-06-02 12:08:00,345.0
75.0,2015-10-13 14:03:42,345.0
25.0,2018-03-24 21:19:26,348.0
75.0,2015-04-20 21:15:41,349.0
75.0,2016-07-14 22:29:46,349.0
50.0,2017-03-08 15:51:45,349.0
50.0,2017-04-03 12:07:15,349.0
50.0,2018-04-27 19:38:41,349.0
50.0,2017-10-14 21:53:16,349.0
50.0,2016-11-08 15:12:37,349.0
50.0,2017-12-27 14:53:36,349.0
25.0,2017-12-11 16:24:36,351.0
25.0,2018-04-06 12:29:48,352.0
25.0,2017-11-11 17:12:41,354.0
25.0,2018-03-11 15:49:31,354.0
25.0,2017-04-14 22:32:16,355.0
50.0,2017-06-03 12:38:00,355.0
25.0,2017-12-24 14:44:01,355.0
25.0,2017-06-06 15:07:54,355.0
50.0,2017-08-16 22:07:26,355.0
25.0,2016-12-04 11:46:22,355.0
50.0,2017-08-20 17:19:13,355.0
50.0,2018-05-13 12:02:42,355.0
50.0,2017-01-23 14:18:09,355.0
25.0,2017-07-15 12:31:44,355.0
25.0,2018-02-11 22:47:58,358.0
25.0,2018-04-20 14:17:56,358.0
100.0,2017-07-21 14:12:46,359.0
100.0,2017-11-23 13:05:59,359.0
250.0,2018-04-24 22:10:40,359.0
250.0,2016-07-30 12:27:30,359.0
250.0,2015-04-12 18:23:30,359.0
100.0,2016-12-06 13:47:27,359.0
250.0,2018-03-11 16:44:17,359.0
250.0,2017-02-02 15:53:35,359.0
100.0,2016-02-29 11:15:59,359.0
100.0,2017-01-23 22:26:38,359.0
250.0,2018-02-26 22:44:33,359.0
250.0,2015-12-04 16:04:35,359.0
100.0,2015-12-31 19:54:59,359.0
100.0,2018-05-24 22:17:48,359.0
100.0,2018-01-17 20:15:37,359.0
250.0,2015-03-27 17:29:12,359.0
1500.0,2016-08-07 22:56:11,360.0
1500.0,2016-09-08 11:53:25,360.0
1500.0,2017-05-05 16:33:59,360.0
1000.0,2017-07-22 22:50:48,360.0
1000.0,2017-05-01 22:51:33,360.0
1000.0,2017-10-30 17:07:56,360.0
1500.0,2017-10-08 16:05:45,360.0
1000.0,2016-10-26 13:30:20,360.0
1500.0,2017-02-07 13:25:12,360.0
1500.0,2017-05-16 15:05:16,360.0
25.0,2017-02-16 22:31:57,362.0
25.0,2018-01-14 17:21:44,362.0
25.0,2018-02-12 22:56:14,369.0
50.0,2016-03-14 22:33:02,369.0
25.0,2016-07-07 21:28:08,369.0
25.0,2016-01-07 13:39:58,369.0
50.0,2018-02-28 21:28:14,369.0
25.0,2017-07-24 11:26:08,369.0
25.0,2016-10-15 21:37:10,369.0
50.0,2016-02-14 13:24:33,369.0
25.0,2018-03-27 14:33:05,369.0
50.0,2016-02-04 14:16:40,369.0
25.0,2017-12-25 17:24:16,369.0
50.0,2015-09-04 16:30:53,369.0
25.0,2016-02-18 13:22:54,369.0
25.0,2017-05-28 20:35:51,369.0
25.0,2017-10-22 21:47:41,369.0
50.0,2016-08-30 11:04:35,369.0
50.0,2018-01-01 16:40:55,369.0
25.0,2015-08-08 11:01:17,369.0
25.0,2015-04-01 16:17:37,369.0
50.0,2015-06-02 15:26:14,369.0
250.0,2016-01-11 17:11:22,372.0
250.0,2015-12-26 14:08:49,372.0
250.0,2017-01-23 21:28:58,372.0
50.0,2016-03-23 22:15:00,375.0
75.0,2018-03-16 11:47:29,375.0
50.0,2016-01-27 21:53:06,375.0
50.0,2016-07-24 14:26:52,375.0
50.0,2017-07-19 12:00:41,375.0
50.0,2016-06-22 21:39:32,375.0
50.0,2017-07-06 11:51:40,375.0
50.0,2016-12-30 15:39:44,375.0
75.0,2018-04-18 21:58:10,376.0
100.0,2017-09-24 17:59:56,379.0
100.0,2017-08-31 18:29:06,379.0
250.0,2017-11-28 22:17:15,379.0
500.0,2017-03-12 16:16:47,380.0
500.0,2017-12-11 16:51:45,380.0
1000.0,2017-05-19 17:03:05,380.0
500.0,2017-02-15 13:54:13,380.0
500.0,2017-02-26 16:45:19,380.0
500.0,2017-07-09 21:36:43,380.0
25.0,2018-05-29 18:35:52,382.0
50.0,2017-11-09 21:53:22,382.0
25.0,2017-10-17 12:08:34,382.0
25.0,2017-10-06 16:16:35,383.0
250.0,2018-04-12 16:44:14,384.0
250.0,2018-04-08 15:52:18,384.0
50.0,2016-05-06 14:59:52,386.0
50.0,2017-02-22 19:22:31,386.0
25.0,2017-08-07 17:32:33,386.0
50.0,2015-04-08 14:57:46,386.0
25.0,2017-06-30 16:22:46,386.0
25.0,2016-12-02 19:26:13,386.0
25.0,2017-07-30 21:23:33,386.0
25.0,2015-11-13 11:51:08,386.0
25.0,2015-11-30 11:39:12,386.0
1000.0,2018-05-02 17:56:34,388.0
500.0,2017-07-13 18:50:02,388.0
1000.0,2017-10-05 11:53:35,388.0
500.0,2017-10-20 21:17:17,390.0
1000.0,2016-02-07 14:13:10,390.0
500.0,2016-01-21 21:37:10,390.0
500.0,2016-09-15 14:31:38,390.0
500.0,2015-09-02 16:15:13,390.0
500.0,2015-04-17 19:59:02,390.0
1000.0,2018-02-20 15:10:03,390.0
1000.0,2017-09-03 12:46:26,390.0
500.0,2015-08-02 22:23:37,390.0
500.0,2017-12-24 20:31:50,390.0
500.0,2016-12-21 18:58:51,390.0
500.0,2015-05-03 12:54:14,390.0
500.0,2016-01-12 21:51:59,390.0
500.0,2018-05-15 20:31:02,390.0
500.0,2016-08-18 18:30:51,390.0
500.0,2017-06-09 21:49:56,390.0
1000.0,2016-08-14 11:11:41,390.0
1000.0,2016-01-17 21:17:31,390.0
1000.0,2016-12-07 21:55:16,390.0
500.0,2015-02-23 12:28:27,390.0
500.0,2015-09-22 20:15:17,390.0
500.0,2017-01-05 17:40:26,390.0
1000.0,2016-01-23 19:41:46,390.0
1000.0,2016-12-20 14:11:03,390.0
50.0,2018-04-19 18:36:55,391.0
75.0,2017-05-11 12:12:37,391.0
50.0,2017-04-22 14:31:20,391.0
50.0,2018-03-18 18:01:49,391.0
25.0,2017-05-09 17:10:13,392.0
50.0,2018-05-12 13:49:49,392.0
25.0,2016-07-01 19:52:51,392.0
25.0,2018-03-18 22:27:12,392.0
25.0,2016-05-25 15:52:36,392.0
25.0,2018-05-13 14:34:13,392.0
25.0,2017-04-01 18:04:16,393.0
25.0,2018-04-13 14:48:18,393.0
25.0,2017-10-02 22:44:50,393.0
25.0,2017-11-18 13:52:47,393.0
25.0,2018-04-22 15:03:39,394.0
50.0,2017-11-10 18:36:38,394.0
25.0,2016-08-29 19:47:00,396.0
25.0,2016-04-28 20:43:30,396.0
25.0,2015-10-07 21:49:21,396.0
50.0,2017-11-12 22:01:20,396.0
50.0,2018-01-13 21:40:50,396.0
25.0,2016-04-26 19:21:55,396.0
25.0,2015-06-28 20:10:30,396.0
25.0,2016-08-10 15:20:57,396.0
25.0,2017-09-07 20:08:12,397.0
25.0,2015-12-15 11:37:15,398.0
25.0,2018-02-21 12:11:17,398.0
50.0,2015-08-25 15:08:43,398.0
25.0,2016-05-21 11:31:50,398.0
50.0,2016-07-21 18:18:36,398.0
50.0,2016-11-13 15:49:30,398.0
25.0,2017-09-07 12:37:44,398.0
25.0,2015-05-05 21:53:15,398.0
50.0,2015-08-26 18:01:36,398.0
50.0,2016-06-25 22:33:23,398.0
50.0,2016-08-26 16:48:30,398.0
25.0,2015-05-17 21:27:30,398.0
1500.0,2015-09-03 11:13:57,399.0
2000.0,2018-02-01 13:48:31,399.0
1500.0,2016-10-03 22:50:44,399.0
1500.0,2017-09-21 12:46:55,399.0
2000.0,2017-02-14 16:23:22,399.0
1500.0,2017-06-18 15:48:20,399.0
25.0,2017-07-09 15:53:46,400.0
250.0,2017-05-01 13:11:04,404.0
500.0,2018-05-10 17:07:09,404.0
75.0,2017-03-30 11:57:36,405.0
100.0,2017-02-21 21:10:23,405.0
25.0,2017-09-28 16:59:38,407.0
25.0,2017-08-11 20:11:59,407.0
25.0,2017-09-26 12:04:53,407.0
25.0,2016-08-18 19:40:23,409.0
25.0,2017-10-20 13:47:51,409.0
50.0,2016-01-04 19:07:26,409.0
25.0,2018-05-19 15:16:01,410.0
25.0,2017-09-26 13:28:00,410.0
25.0,2017-11-14 16:18:36,413.0
25.0,2017-11-17 20:06:57,413.0
25.0,2017-11-21 12:33:31,413.0
50.0,2018-04-29 15:03:00,414.0
25.0,2018-04-01 15:44:25,415.0
25.0,2017-10-12 17:07:33,415.0
250.0,2018-05-06 18:21:55,416.0
250.0,2018-02-21 21:55:23,416.0
250.0,2018-06-01 17:27:48,416.0
25.0,2017-02-09 16:33:09,417.0
25.0,2015-07-31 20:59:26,417.0
25.0,2015-03-03 21:21:29,417.0
25.0,2015-03-17 12:38:21,417.0
50.0,2015-04-27 18:53:29,417.0
25.0,2015-05-08 21:37:42,417.0
25.0,2015-07-05 13:39:14,417.0
25.0,2016-05-17 17:17:30,417.0
25.0,2015-02-28 20:08:27,417.0
25.0,2017-09-01 21:41:25,417.0
50.0,2015-03-20 14:25:26,417.0
25.0,2015-09-21 20:52:05,417.0
50.0,2016-10-06 15:34:30,418.0
50.0,2018-02-03 17:51:29,418.0
25.0,2017-10-18 19:11:32,418.0
25.0,2016-08-18 17:42:42,418.0
500.0,2018-03-23 16:53:26,419.0
250.0,2015-10-02 18:04:36,419.0
250.0,2017-08-22 19:11:51,419.0
500.0,2017-10-16 17:51:06,419.0
500.0,2017-03-08 14:12:23,419.0
250.0,2016-06-17 18:03:38,419.0
500.0,2016-01-01 11:25:55,419.0
250.0,2016-08-10 14:37:44,419.0
250.0,2017-07-31 20:25:35,419.0
25.0,2017-11-17 22:43:53,420.0
50.0,2017-09-23 13:39:32,420.0
25.0,2016-07-08 20:11:18,420.0
50.0,2018-02-06 18:14:15,420.0
25.0,2018-02-18 14:25:28,420.0
50.0,2017-06-19 13:35:29,420.0
50.0,2016-12-21 14:03:15,420.0
25.0,2018-01-30 14:07:39,420.0
25.0,2017-02-06 18:50:26,426.0
50.0,2018-06-03 17:56:51,426.0
25.0,2017-01-30 20:41:55,427.0
25.0,2017-08-06 15:17:07,427.0
25.0,2017-09-10 11:45:08,427.0
25.0,2017-09-29 18:04:58,427.0
50.0,2017-06-22 14:43:51,429.0
25.0,2018-01-31 12:23:00,429.0
25.0,2017-12-15 17:54:04,430.0
50.0,2018-05-20 22:59:19,430.0
25.0,2017-12-13 17:14:09,435.0
25.0,2017-12-04 19:12:41,435.0
25.0,2017-12-14 21:07:50,435.0
25.0,2017-12-07 21:54:50,435.0
50.0,2018-03-30 19:56:05,436.0
25.0,2017-12-08 19:44:44,437.0
50.0,2017-01-05 22:12:27,437.0
50.0,2017-05-16 21:57:18,437.0
25.0,2016-03-10 12:34:36,437.0
25.0,2016-09-27 21:34:35,437.0
25.0,2018-01-12 16:40:48,437.0
25.0,2017-12-12 15:41:09,437.0
50.0,2015-12-21 17:25:54,437.0
50.0,2015-08-06 16:43:33,438.0
50.0,2016-01-26 18:46:05,438.0
75.0,2018-01-26 18:19:18,438.0
75.0,2017-07-14 17:51:14,438.0
75.0,2017-10-10 13:27:24,438.0
50.0,2018-04-30 16:17:08,438.0
50.0,2015-06-02 11:34:19,438.0
50.0,2016-07-31 17:58:52,438.0
50.0,2015-05-24 12:21:49,438.0
50.0,2017-02-21 22:29:19,438.0
50.0,2017-03-06 21:44:32,438.0
50.0,2015-12-12 22:18:47,438.0
50.0,2017-01-28 12:42:36,438.0
50.0,2016-07-27 19:19:56,438.0
75.0,2017-06-21 16:12:58,438.0
50.0,2016-10-29 22:21:43,438.0
50.0,2016-01-02 19:39:22,438.0
75.0,2017-01-31 11:06:00,438.0
50.0,2017-05-16 14:32:18,438.0
50.0,2017-09-10 22:31:51,438.0
1000.0,2017-11-28 16:05:22,441.0
1500.0,2018-01-06 22:16:48,443.0
1000.0,2017-09-24 17:43:08,443.0
1000.0,2018-02-01 22:13:25,443.0
25.0,2018-05-14 12:12:55,448.0
25.0,2017-12-18 14:56:57,448.0
25.0,2018-02-25 22:47:55,448.0
50.0,2018-02-08 14:20:48,448.0
25.0,2018-05-06 19:13:09,450.0
25.0,2018-01-20 21:51:53,450.0
25.0,2018-05-27 22:02:57,450.0
50.0,2017-12-04 22:34:21,450.0
50.0,2017-05-29 20:12:27,451.0
50.0,2017-10-27 11:54:13,451.0
1000.0,2017-11-05 18:13:45,452.0
1000.0,2017-08-23 20:52:53,452.0
25.0,2016-10-16 11:30:53,453.0
25.0,2017-11-24 13:41:02,453.0
500.0,2016-09-10 17:58:05,454.0
500.0,2018-05-12 22:17:18,454.0
500.0,2017-03-26 18:03:05,454.0
1000.0,2017-02-18 19:36:00,454.0
25.0,2016-01-14 18:53:23,457.0
25.0,2016-03-04 14:31:46,457.0
25.0,2016-08-13 21:32:57,457.0
25.0,2016-01-13 15:33:09,457.0
50.0,2017-04-21 15:07:19,457.0
25.0,2017-12-03 16:46:55,457.0
25.0,2016-08-19 14:53:49,457.0
50.0,2016-07-17 11:59:15,457.0
50.0,2018-02-21 17:43:41,457.0
25.0,2016-02-09 22:39:59,457.0
50.0,2016-04-19 12:20:19,457.0
50.0,2016-11-06 21:31:42,457.0
25.0,2017-01-29 15:28:53,457.0
25.0,2015-12-15 20:34:18,457.0
25.0,2015-11-23 22:38:31,457.0
25.0,2018-01-27 21:56:54,458.0
25.0,2018-02-10 14:32:39,458.0
50.0,2017-12-30 22:28:07,459.0
100.0,2018-05-21 19:42:43,461.0
25.0,2017-12-24 19:30:39,462.0
50.0,2018-01-09 15:43:36,462.0
50.0,2017-07-10 11:05:39,464.0
50.0,2018-04-17 18:17:32,465.0
25.0,2017-12-05 17:24:34,465.0
50.0,2017-05-30 16:24:00,465.0
50.0,2017-09-23 15:34:20,465.0
25.0,2018-01-20 12:07:21,467.0
50.0,2018-04-23 15:29:12,467.0
25.0,2018-04-16 15:49:02,469.0
